text,label,corpus_code
"Clearly, the world needs technology breakthroughs to reconcile economic growth with a much reduced impact on climate.",0,62420_200601
"The consensus statement from the assembled scientists was “Humanity is conducting an unintended, uncontrolled, globally pervasive experiment, whose ultimate consequences are second only to global nuclear war.”",0,62110_200810
Crediting all interest accrued on the Canada Student Loans program against graduates’ income taxes.,1,62320_200406
"Timely care means that care should be delivered within a medically acceptable time – i. e. , within a “benchmark” time once evidence-based benchmarks have been established for the condition in question.",1,62420_200601
"Homelessness, mental health and drug addiction problems have increased.",1,62110_200810
This shift has given multinational corporations control over our food supply.,0,62110_200810
Deeper economic integration with the United States is not working for Canada.,0,62320_200601
"Green Party MPs will: Modify the Income Tax Act to enable income splitting, which offers tax benefits particularly to middle income couples where there is a significant differential in the level of income between partners.",0,62110_200810
Habitat protection and recovery plans are voluntary.,0,62110_200810
"Creating a department of water stewardship, like Manitoba’s, to pull together all federal water issues (12 ministries currently have jurisdiction), develop common standards, invest in infrastructure and work with provinces and territories to ensure co-operation on water quality and quantity issues.",0,62320_200406
We will implement an amnesty and buy-back program to collect existing handguns.,2,62420_200601
"This will allow our economy to immediately begin the needed transition to clean energy, efficiency and low emissions.",0,62420_200810
"The NDP’s Seniors Charter outlines the rights of all seniors to “a fulfilling life with dignity, respect and security.”",2,62320_200601
The result is greater stress on seniors’ families and the health care system.,1,62320_200601
"– Ensure that any new dedicated federal funding for health care must be spent within the public system, if private involvement threatens the integrity of the single-payer (medicare) system.",1,62420_200601
"Canada’s 3D (Diplomacy, Defence, Development) mission to Afghanistan needs significant change.",1,62110_200810
"– a Rural Community Safety Plan to provide resources for crime prevention initiatives in communities with less that 100, 000 residents.",2,62420_200601
"Parole must be a privilege to be earned, not a right to be demanded.",2,62623_200601
Using the large profits generated by the Canada Mortgage and Housing Corporation to underwrite low-interest mortgages for affordable housing and requiring the CMHC to change its mandate to make it easier for community-based housing organizations to get funding.,1,62320_200406
and establishes new policies for private research efforts to ensure that they are in the best interests of family farmers and consumers;,1,62110_200810
"There will be federal support for R&D to develop climate- friendly, non-toxic alternatives.",0,62110_200810
